Run #,AR Order,MA Order,AR 1-lag Coeff,AR 2-lag Coeff,AR 3-lag Coeff,AR 4-lag Coeff,AR 5-lag Coeff,AR 6-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted AR 3-lag Coeff,Fitted AR 4-lag Coeff,Fitted AR 5-lag Coeff,Fitted AR 6-lag Coeff,Fitted AR 7-lag Coeff,Fitted AR 8-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in AR 3-lag Coeff,Diff in AR 4-lag Coeff,Diff in AR 5-lag Coeff,Diff in AR 6-lag Coeff,Diff in AR 7-lag Coeff,Diff in AR 8-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff
910,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.027730046864269997,-0.0010053267003339809,-0.4128498869942483,0.029797530568124637,-0.31400166086272324,-0.3175064190191653,0,0,0,0,-0.027730046864269997,-0.0010053267003339809,-0.012849886994248272,0.029797530568124637,-0.014001660862723253,-0.01750641901916533,0,0,0,0
911,6,0,0,0,0.4,0,0.3,0.3,6,0,0.028333935614817854,-0.04993358856759668,-0.40367667869256596,0.04015717893805468,-0.335601097971499,-0.26758352639659216,0,0,0,0,0.028333935614817854,-0.04993358856759668,-0.003676678692565938,0.04015717893805468,-0.03560109797149902,0.032416473603407825,0,0,0,0
912,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.00014535707511166562,0.09244014739241502,-0.4112318526091144,-0.05535320567964439,-0.2600760147038164,-0.3162097630972495,0,0,0,0,-0.00014535707511166562,0.09244014739241502,-0.011231852609114357,-0.05535320567964439,0.03992398529618357,-0.01620976309724953,0,0,0,0
913,6,0,0,0,0.4,0,0.3,0.3,6,0,0.022007328575623764,0.00470358165146614,-0.41667130312226736,-0.0018917446807258007,-0.2672302130515333,-0.3294487213690891,0,0,0,0,0.022007328575623764,0.00470358165146614,-0.016671303122267334,-0.0018917446807258007,0.03276978694846666,-0.029448721369089104,0,0,0,0
914,6,0,0,0,0.4,0,0.3,0.3,6,0,0.010803222353515551,0.01904299658736934,-0.3836790554111487,-0.025566116724763062,-0.3455651788413545,-0.2625164675499805,0,0,0,0,0.010803222353515551,0.01904299658736934,0.016320944588851305,-0.025566116724763062,-0.045565178841354526,0.03748353245001951,0,0,0,0
915,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.02732649398325937,-0.011834322390910576,-0.41657826413743126,0.028946616134445217,-0.28321115676722375,-0.3158777550559948,0,0,0,0,-0.02732649398325937,-0.011834322390910576,-0.016578264137431242,0.028946616134445217,0.01678884323277624,-0.015877755055994813,0,0,0,0
916,6,0,0,0,0.4,0,0.3,0.3,6,0,0.020623109958615368,0.003382467555952229,-0.4419844099361794,0.059223988475559486,-0.264524913721741,-0.308325473515772,0,0,0,0,0.020623109958615368,0.003382467555952229,-0.04198440993617936,0.059223988475559486,0.035475086278259016,-0.008325473515772008,0,0,0,0
917,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.016513317656283,0.017867125360890357,-0.35175018333627495,-0.03949543345172232,-0.30977836612592785,-0.2578587301354525,0,0,0,0,-0.016513317656283,0.017867125360890357,0.048249816663725076,-0.03949543345172232,-0.009778366125927862,0.04214126986454747,0,0,0,0
918,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.02756738116997895,0.034387909274504934,-0.39955123608338766,-0.03663156798272048,-0.28354058840218316,-0.3283817977409128,0,0,0,0,-0.02756738116997895,0.034387909274504934,0.00044876391661236026,-0.03663156798272048,0.01645941159781683,-0.028381797740912817,0,0,0,0
919,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.01175653204032824,-0.028510100420800613,-0.40161094966280925,-0.022099089955870913,-0.33903978133362606,-0.29537550979770844,0,0,0,0,-0.01175653204032824,-0.028510100420800613,-0.0016109496628092246,-0.022099089955870913,-0.03903978133362607,0.0046244902022915535,0,0,0,0
920,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.026926338164191918,-0.010243963279820757,-0.4212994740055597,-0.027072786829278224,-0.3098514643256744,-0.33049517379076576,0,0,0,0,-0.026926338164191918,-0.010243963279820757,-0.021299474005559704,-0.027072786829278224,-0.009851464325674408,-0.030495173790765773,0,0,0,0
921,6,0,0,0,0.4,0,0.3,0.3,6,0,0.010801338124692056,-0.024878309040502488,-0.343710232415651,-0.01827592251146785,-0.27521484841504246,-0.2824171392609308,0,0,0,0,0.010801338124692056,-0.024878309040502488,0.056289767584349004,-0.01827592251146785,0.024785151584957532,0.017582860739069173,0,0,0,0
922,6,0,0,0,0.4,0,0.3,0.3,6,0,0.021167498336941037,-0.02309435946919757,-0.4230521864462743,0.01505663865491886,-0.31681406236490184,-0.29710646035202315,0,0,0,0,0.021167498336941037,-0.02309435946919757,-0.02305218644627427,0.01505663865491886,-0.01681406236490185,0.0028935396479768394,0,0,0,0
923,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.04402022385247363,-0.017942463405546227,-0.36398632518594387,-0.006033546015565457,-0.33983788566381495,-0.3167071090498505,0,0,0,0,-0.04402022385247363,-0.017942463405546227,0.03601367481405615,-0.006033546015565457,-0.039837885663814965,-0.01670710904985051,0,0,0,0
924,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.02238906100646411,0.03361070136949831,-0.4609111798049124,0.022708243922603226,-0.2995064623120175,-0.3191203239491137,0,0,0,0,-0.02238906100646411,0.03361070136949831,-0.060911179804912396,0.022708243922603226,0.0004935376879824926,-0.019120323949113727,0,0,0,0
925,6,0,0,0,0.4,0,0.3,0.3,6,0,0.008519088035375252,0.03795249429705539,-0.39298083350853,-0.02811882964874348,-0.239498747363726,-0.3176465202406584,0,0,0,0,0.008519088035375252,0.03795249429705539,0.007019166491469997,-0.02811882964874348,0.06050125263627398,-0.017646520240658436,0,0,0,0
926,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.042483388704438185,-0.021746195259922732,-0.4100239150440562,0.0005580574100570732,-0.25244593329901055,-0.3038890458311654,0,0,0,0,-0.042483388704438185,-0.021746195259922732,-0.010023915044056197,0.0005580574100570732,0.04755406670098944,-0.003889045831165394,0,0,0,0
927,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.01034007963084864,0.017685340310326064,-0.39181022060310633,-0.02938996686213651,-0.2905786746598853,-0.2814283951965484,0,0,0,0,-0.01034007963084864,0.017685340310326064,0.008189779396893693,-0.02938996686213651,0.009421325340114695,0.018571604803451602,0,0,0,0
928,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.06974007720375995,-0.032203888336491036,-0.3992562258109422,-0.013993618555852076,-0.30717287623045614,-0.35442714324217456,0,0,0,0,-0.06974007720375995,-0.032203888336491036,0.0007437741890577998,-0.013993618555852076,-0.007172876230456149,-0.05442714324217457,0,0,0,0
929,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.02231954436066337,-0.0231768274399465,-0.38266759197045314,0.047677288214389664,-0.2913558854288211,-0.26721485567420056,0,0,0,0,-0.02231954436066337,-0.0231768274399465,0.017332408029546886,0.047677288214389664,0.008644114571178863,0.03278514432579943,0,0,0,0
930,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.0029056358718517195,-0.007908522119037146,-0.4286956053357804,-0.005242453395524084,-0.30635027112941576,-0.2990010048308479,0,0,0,0,-0.0029056358718517195,-0.007908522119037146,-0.02869560533578036,-0.005242453395524084,-0.006350271129415774,0.0009989951691520838,0,0,0,0
931,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.006555934163788912,-0.015159469256590275,-0.3671476541553158,0.024512922573547175,-0.3509542216760548,-0.30229454255144717,0,0,0,0,-0.006555934163788912,-0.015159469256590275,0.032852345844684216,0.024512922573547175,-0.05095422167605479,-0.0022945425514471762,0,0,0,0
932,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.038447925963100704,0.01027232087310535,-0.335820911329862,-0.005277332309539057,-0.34297823106741593,-0.2983574260333094,0,0,0,0,-0.038447925963100704,0.01027232087310535,0.064179088670138,-0.005277332309539057,-0.04297823106741594,0.001642573966690597,0,0,0,0
933,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.02540791228958124,-0.06189747608035326,-0.35988358627493594,-0.008332514585277721,-0.3664817373557218,-0.24726432385875113,0,0,0,0,-0.02540791228958124,-0.06189747608035326,0.04011641372506408,-0.008332514585277721,-0.06648173735572183,0.052735676141248855,0,0,0,0
934,6,0,0,0,0.4,0,0.3,0.3,6,0,0.033807101642975804,-0.06419914556416588,-0.39335177944472943,0.03850615358800678,-0.34081993615840356,-0.24944886436646346,0,0,0,0,0.033807101642975804,-0.06419914556416588,0.00664822055527059,0.03850615358800678,-0.04081993615840357,0.050551135633536526,0,0,0,0
935,6,0,0,0,0.4,0,0.3,0.3,6,0,0.019388861364696627,0.06161954905118518,-0.3905394609188847,-0.053150393905951554,-0.24223681440530526,-0.2863903825414584,0,0,0,0,0.019388861364696627,0.06161954905118518,0.009460539081115327,-0.053150393905951554,0.05776318559469473,0.013609617458541612,0,0,0,0
936,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.017744439365035294,0.012879476305626966,-0.3929904185699331,0.022676843726024166,-0.3264761825109287,-0.33390926165332363,0,0,0,0,-0.017744439365035294,0.012879476305626966,0.0070095814300669135,0.022676843726024166,-0.026476182510928703,-0.03390926165332364,0,0,0,0
937,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.011507371529258431,-0.04153619009863789,-0.4114746715318326,0.014201162052513813,-0.32159733109071237,-0.30938687873645215,0,0,0,0,-0.011507371529258431,-0.04153619009863789,-0.01147467153183257,0.014201162052513813,-0.02159733109071238,-0.009386878736452164,0,0,0,0
938,6,0,0,0,0.4,0,0.3,0.3,6,0,0.02054835646020632,-0.044682591328778304,-0.3893000474540978,0.0002193270079094787,-0.2895092602144482,-0.3142428449549007,0,0,0,0,0.02054835646020632,-0.044682591328778304,0.010699952545902225,0.0002193270079094787,0.010490739785551761,-0.01424284495490069,0,0,0,0
939,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.04698630304518046,-0.008793272962473175,-0.40538116926781764,-0.008788248319805089,-0.3232541436959149,-0.30477872210904927,0,0,0,0,-0.04698630304518046,-0.008793272962473175,-0.00538116926781762,-0.008788248319805089,-0.023254143695914886,-0.004778722109049283,0,0,0,0
940,6,0,0,0,0.4,0,0.3,0.3,6,0,0.02732189757823604,0.013088318272901153,-0.36043387581793707,0.009367742010763748,-0.3314706894457312,-0.2999809144235627,0,0,0,0,0.02732189757823604,0.013088318272901153,0.039566124182062956,0.009367742010763748,-0.031470689445731226,1.9085576437316565e-05,0,0,0,0
941,6,0,0,0,0.4,0,0.3,0.3,6,0,0.02174341583525813,0.06476461021787436,-0.39410303415468545,-0.00895218362062625,-0.2730119497990782,-0.29695203929550995,0,0,0,0,0.02174341583525813,0.06476461021787436,0.005896965845314572,-0.00895218362062625,0.026988050200921765,0.003047960704490038,0,0,0,0
942,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.033425118127348816,-0.003366141131933475,-0.3969654414554207,-0.014369094276618114,-0.30150193086731725,-0.32273851640509316,0,0,0,0,-0.033425118127348816,-0.003366141131933475,0.0030345585445793466,-0.014369094276618114,-0.0015019308673172582,-0.022738516405093168,0,0,0,0
943,6,0,0,0,0.4,0,0.3,0.3,6,0,0.06362452074863537,-0.051964054377180956,-0.35325513324814317,-0.00994023052165997,-0.29763292015012677,-0.30749639566035053,0,0,0,0,0.06362452074863537,-0.051964054377180956,0.04674486675185685,-0.00994023052165997,0.0023670798498732215,-0.007496395660350541,0,0,0,0
944,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.003279949550141298,0.005913972676734298,-0.3804449627176486,-0.02069287863188328,-0.32510869886173,-0.2947771637353972,0,0,0,0,-0.003279949550141298,0.005913972676734298,0.019555037282351417,-0.02069287863188328,-0.025108698861730006,0.005222836264602793,0,0,0,0
945,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.012770791727718597,-0.00563133883650037,-0.4322994383889914,0.012032043397695263,-0.29148761820176466,-0.35427735257731885,0,0,0,0,-0.012770791727718597,-0.00563133883650037,-0.03229943838899135,0.012032043397695263,0.008512381798235324,-0.05427735257731886,0,0,0,0
946,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.011448159767584162,-0.019689402329886106,-0.4605571794813701,0.006224094412778483,-0.3394391758745321,-0.33092370918873915,0,0,0,0,-0.011448159767584162,-0.019689402329886106,-0.06055717948137007,0.006224094412778483,-0.039439175874532106,-0.030923709188739157,0,0,0,0
947,6,0,0,0,0.4,0,0.3,0.3,6,0,0.02036346229487744,-0.07858521446059691,-0.394622569750202,0.01785877524276126,-0.33368778735856686,-0.26835722736493095,0,0,0,0,0.02036346229487744,-0.07858521446059691,0.005377430249798032,0.01785877524276126,-0.03368778735856687,0.03164277263506904,0,0,0,0
948,6,0,0,0,0.4,0,0.3,0.3,6,0,0.04845141300768982,0.0188474569614037,-0.43466474402324967,-0.01694461219058091,-0.301769342856707,-0.2223706703486117,0,0,0,0,0.04845141300768982,0.0188474569614037,-0.03466474402324965,-0.01694461219058091,-0.0017693428567069902,0.0776293296513883,0,0,0,0
949,6,0,0,0,0.4,0,0.3,0.3,8,0,0.0076853157425889,-0.035841250715584146,-0.41608330786150455,-0.025567175558751848,-0.34304135310221345,-0.29146466441160335,-0.051118317190196015,-0.12161333815773777,0,0,0.0076853157425889,-0.035841250715584146,-0.016083307861504526,-0.025567175558751848,-0.043041353102213464,0.008535335588396642,-0.051118317190196015,-0.12161333815773777,0,0
950,6,0,0,0,0.4,0,0.3,0.3,6,0,0.06017893358473188,-0.012734591352310922,-0.3721877907957768,0.0362133002227117,-0.3237133449956196,-0.2316988118385484,0,0,0,0,0.06017893358473188,-0.012734591352310922,0.027812209204223226,0.0362133002227117,-0.023713344995619612,0.06830118816145159,0,0,0,0
951,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.03364857609392209,0.006830374909446178,-0.3711671414736921,0.010178989845998278,-0.29297300327249803,-0.3150154236341172,0,0,0,0,-0.03364857609392209,0.006830374909446178,0.028832858526307903,0.010178989845998278,0.007026996727501955,-0.015015423634117231,0,0,0,0
952,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.036783711623188206,-0.040682903965233726,-0.3525730351771155,0.024164833602626175,-0.38205613087460377,-0.2648334961695713,0,0,0,0,-0.036783711623188206,-0.040682903965233726,0.0474269648228845,0.024164833602626175,-0.08205613087460378,0.035166503830428686,0,0,0,0
953,6,0,0,0,0.4,0,0.3,0.3,6,0,0.03822959251952969,0.04232738660502316,-0.44980336084508177,0.046788554072687054,-0.29728313396774586,-0.2774157819268709,0,0,0,0,0.03822959251952969,0.04232738660502316,-0.049803360845081746,0.046788554072687054,0.0027168660322541283,0.022584218073129103,0,0,0,0
954,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.0038999869887522964,-0.08031047744146795,-0.4198881323062545,0.034499989241903214,-0.3175251294978001,-0.3126734793129231,0,0,0,0,-0.0038999869887522964,-0.08031047744146795,-0.01988813230625447,0.034499989241903214,-0.017525129497800107,-0.01267347931292312,0,0,0,0
955,6,0,0,0,0.4,0,0.3,0.3,6,1,-0.4182101979137937,-0.000507871189470141,-0.40203198499329307,-0.14257423927850413,-0.31933998041460954,-0.3631702178524817,0,0,0.4582572396275053,0,-0.4182101979137937,-0.000507871189470141,-0.0020319849932930456,-0.14257423927850413,-0.019339980414609548,-0.06317021785248172,0,0,0.4582572396275053,0
956,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.031490351534599434,0.02266932559207493,-0.3785805633144679,-0.0335625093905656,-0.2860317914256232,-0.3128528824609797,0,0,0,0,-0.031490351534599434,0.02266932559207493,0.021419436685532145,-0.0335625093905656,0.013968208574376806,-0.012852882460979709,0,0,0,0
957,6,0,0,0,0.4,0,0.3,0.3,6,0,0.01189898317573479,0.032528764398866206,-0.3811586195876391,0.003592578672006722,-0.28588629796113296,-0.3129865725251779,0,0,0,0,0.01189898317573479,0.032528764398866206,0.018841380412360942,0.003592578672006722,0.014113702038867026,-0.01298657252517793,0,0,0,0
958,6,0,0,0,0.4,0,0.3,0.3,6,0,0.008407888696256374,0.01389233467594871,-0.3645614120117069,-0.01147776740005554,-0.30419306725209094,-0.2929477050296839,0,0,0,0,0.008407888696256374,0.01389233467594871,0.035438587988293135,-0.01147776740005554,-0.004193067252090954,0.007052294970316064,0,0,0,0
959,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.022921592826274734,0.01956531955141832,-0.3969480290190731,-0.039733288908742594,-0.30091276835410363,-0.31671961827809336,0,0,0,0,-0.022921592826274734,0.01956531955141832,0.00305197098092691,-0.039733288908742594,-0.0009127683541036435,-0.016719618278093373,0,0,0,0
960,6,0,0,0,0.4,0,0.3,0.3,6,0,0.025992082926326446,-0.03336019284022053,-0.3517117182732376,0.018899547181475285,-0.31203974067659557,-0.25742602405324866,0,0,0,0,0.025992082926326446,-0.03336019284022053,0.048288281726762416,0.018899547181475285,-0.012039740676595578,0.04257397594675133,0,0,0,0
961,6,0,0,0,0.4,0,0.3,0.3,6,0,0.011724621992761683,-0.031706100687821,-0.35797349042293053,-0.00623383970102364,-0.283029773481993,-0.33197080750715346,0,0,0,0,0.011724621992761683,-0.031706100687821,0.04202650957706949,-0.00623383970102364,0.016970226518007003,-0.031970807507153476,0,0,0,0
962,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.043747528273736846,-0.02468857855999671,-0.39870096750683715,-0.0013556653000646006,-0.2961484771373497,-0.3529222029387326,0,0,0,0,-0.043747528273736846,-0.02468857855999671,0.0012990324931628772,-0.0013556653000646006,0.0038515228626502807,-0.05292220293873262,0,0,0,0
963,6,0,0,0,0.4,0,0.3,0.3,6,0,0.00737786239028114,0.0029991940248209853,-0.3721188859339535,0.01068218164542141,-0.2823920133401922,-0.2799710325692024,0,0,0,0,0.00737786239028114,0.0029991940248209853,0.027881114066046542,0.01068218164542141,0.017607986659807784,0.020028967430797573,0,0,0,0
964,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.02230142442090903,0.02127519260372709,-0.4402858875028234,0.009177959362778522,-0.34054955038402823,-0.3223734879811854,0,0,0,0,-0.02230142442090903,0.02127519260372709,-0.04028588750282336,0.009177959362778522,-0.04054955038402824,-0.022373487981185436,0,0,0,0
965,6,0,0,0,0.4,0,0.3,0.3,6,0,0.051487584901553446,0.019921463320617137,-0.38925239921184185,0.042703490777069884,-0.30512862615239267,-0.2851641905903786,0,0,0,0,0.051487584901553446,0.019921463320617137,0.010747600788158174,0.042703490777069884,-0.005128626152392679,0.01483580940962137,0,0,0,0
966,6,0,0,0,0.4,0,0.3,0.3,6,0,0.06243381393071874,-0.004539510577383591,-0.37271685521971043,-0.01015847934186919,-0.3052527681354642,-0.2769325057035307,0,0,0,0,0.06243381393071874,-0.004539510577383591,0.027283144780289592,-0.01015847934186919,-0.005252768135464214,0.023067494296469315,0,0,0,0
967,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.03147484622121688,-0.007746921889341533,-0.45483741105490627,-0.04170828977483939,-0.28495400918800146,-0.29560880078751983,0,0,0,0,-0.03147484622121688,-0.007746921889341533,-0.05483741105490625,-0.04170828977483939,0.015045990811998533,0.004391199212480157,0,0,0,0
968,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.020872783895928768,-0.05629099235684968,-0.4240331539854623,0.01708640032231171,-0.3337792686038778,-0.3222052711746393,0,0,0,0,-0.020872783895928768,-0.05629099235684968,-0.024033153985462297,0.01708640032231171,-0.03377926860387781,-0.02220527117463933,0,0,0,0
969,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.03723189766432889,0.03570717705620713,-0.3949973940292092,-0.03675226315817913,-0.27554329778485703,-0.3310454009591961,0,0,0,0,-0.03723189766432889,0.03570717705620713,0.00500260597079083,-0.03675226315817913,0.024456702215142956,-0.031045400959196112,0,0,0,0
970,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.025553367241101112,0.04667601381369988,-0.4039773073615669,-0.06321124637329055,-0.2798900256040505,-0.2931435940141281,0,0,0,0,-0.025553367241101112,0.04667601381369988,-0.003977307361566873,-0.06321124637329055,0.02010997439594947,0.006856405985871894,0,0,0,0
971,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.009237000945043691,-0.015748434339188357,-0.40285618775977405,-0.033531704453940624,-0.29362119646006035,-0.33597141645290357,0,0,0,0,-0.009237000945043691,-0.015748434339188357,-0.0028561877597740315,-0.033531704453940624,0.006378803539939637,-0.03597141645290358,0,0,0,0
972,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.04464313001046495,-0.013108586409426293,-0.40687936764041177,0.040407865360783814,-0.3070072480993855,-0.30510650366508096,0,0,0,0,-0.04464313001046495,-0.013108586409426293,-0.006879367640411749,0.040407865360783814,-0.007007248099385521,-0.005106503665080975,0,0,0,0
973,6,0,0,0,0.4,0,0.3,0.3,6,0,0.03466943001524214,-0.03846661148365518,-0.38970936953239566,0.021290659787736053,-0.29606619612346224,-0.2915837163885359,0,0,0,0,0.03466943001524214,-0.03846661148365518,0.010290630467604367,0.021290659787736053,0.003933803876537745,0.00841628361146407,0,0,0,0
974,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.0037638574135885478,-0.03619497385840443,-0.3487331851581852,-0.04581432403253492,-0.3388461792312467,-0.25790009130160596,0,0,0,0,-0.0037638574135885478,-0.03619497385840443,0.051266814841814834,-0.04581432403253492,-0.038846179231246725,0.04209990869839403,0,0,0,0
975,6,0,0,0,0.4,0,0.3,0.3,6,0,0.03913210659522555,-0.02601900920200981,-0.38182092077264057,0.02560691170392423,-0.29828875721595366,-0.2699071046494297,0,0,0,0,0.03913210659522555,-0.02601900920200981,0.01817907922735945,0.02560691170392423,0.0017112427840463296,0.030092895350570303,0,0,0,0
976,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.050567987740132644,-0.03083518971151066,-0.45533656806486894,0.0008237873473133789,-0.3213157011159124,-0.3229863810118998,0,0,0,0,-0.050567987740132644,-0.03083518971151066,-0.05533656806486892,0.0008237873473133789,-0.02131570111591241,-0.022986381011899815,0,0,0,0
