Run #,AR Order,MA Order,AR 1-lag Coeff,AR 2-lag Coeff,AR 3-lag Coeff,AR 4-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted AR 3-lag Coeff,Fitted AR 4-lag Coeff,Fitted AR 5-lag Coeff,Fitted AR 6-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in AR 3-lag Coeff,Diff in AR 4-lag Coeff,Diff in AR 5-lag Coeff,Diff in AR 6-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff
865,4,0,0,0,0,0.8,4,0,0.003827561088601,0.02896267778828,-0.021277718827029,-0.801308476859169,0,0,0,0,0.003827561088601,0.02896267778828,-0.021277718827029,-0.001308476859169,0,0,0,0
866,4,0,0,0,0,0.8,4,0,-0.007609476713609,-0.030090423855671,0.019455151334355,-0.771723000980543,0,0,0,0,-0.007609476713609,-0.030090423855671,0.019455151334355,0.028276999019457,0,0,0,0
867,4,0,0,0,0,0.8,4,0,0.028588900282335,0.006938203476445,-0.022956586997419,-0.801251036584701,0,0,0,0,0.028588900282335,0.006938203476445,-0.022956586997419,-0.001251036584701,0,0,0,0
868,4,0,0,0,0,0.8,4,0,-0.024193008511601,0.019782621390164,0.010897369143606,-0.771239201543626,0,0,0,0,-0.024193008511601,0.019782621390164,0.010897369143606,0.028760798456375,0,0,0,0
869,4,0,0,0,0,0.8,4,0,-0.026326783871438,-0.001619809029846,0.011564417823428,-0.807029586759663,0,0,0,0,-0.026326783871438,-0.001619809029846,0.011564417823428,-0.007029586759663,0,0,0,0
870,4,0,0,0,0,0.8,4,0,0.034420036151042,-0.024967152846365,0.006498901155641,-0.785670733644088,0,0,0,0,0.034420036151042,-0.024967152846365,0.006498901155641,0.014329266355912,0,0,0,0
871,4,0,0,0,0,0.8,4,0,0.022787375504221,0.039979201898901,0.014356827193123,-0.787919120816846,0,0,0,0,0.022787375504221,0.039979201898901,0.014356827193123,0.012080879183154,0,0,0,0
872,4,0,0,0,0,0.8,4,0,0.006138820042557,0.028224151593365,0.02408287938032,-0.801921590306094,0,0,0,0,0.006138820042557,0.028224151593365,0.02408287938032,-0.001921590306094,0,0,0,0
873,4,0,0,0,0,0.8,4,0,-0.02309161677291,-0.015289069039479,-0.019147847601968,-0.816153962781713,0,0,0,0,-0.02309161677291,-0.015289069039479,-0.019147847601968,-0.016153962781713,0,0,0,0
874,4,0,0,0,0,0.8,4,0,-0.006151845651101,-0.002913405130226,0.014173565849224,-0.771056778689218,0,0,0,0,-0.006151845651101,-0.002913405130226,0.014173565849224,0.028943221310782,0,0,0,0
875,4,0,0,0,0,0.8,4,0,0.004126072189629,0.024424555411474,-0.023215903419124,-0.80112474305039,0,0,0,0,0.004126072189629,0.024424555411474,-0.023215903419124,-0.00112474305039,0,0,0,0
876,4,0,0,0,0,0.8,4,0,-0.03557756220065,0.019730217214786,-0.0092332629098,-0.782297327022208,0,0,0,0,-0.03557756220065,0.019730217214786,-0.0092332629098,0.017702672977792,0,0,0,0
877,4,0,0,0,0,0.8,4,0,-0.008603846185437,-0.019439171486335,-0.019733309784069,-0.800378128718056,0,0,0,0,-0.008603846185437,-0.019439171486335,-0.019733309784069,-0.000378128718056,0,0,0,0
878,4,0,0,0,0,0.8,4,0,-0.022598495790773,-0.004726501524727,-0.011665445209765,-0.820491489454231,0,0,0,0,-0.022598495790773,-0.004726501524727,-0.011665445209765,-0.020491489454232,0,0,0,0
879,4,0,0,0,0,0.8,4,0,0.013567009211927,-0.017244580416509,0.0227958394593,-0.812408280270599,0,0,0,0,0.013567009211927,-0.017244580416509,0.0227958394593,-0.012408280270599,0,0,0,0
880,4,0,0,0,0,0.8,4,0,0.00181861988272,-0.004058602826537,-0.02021990466556,-0.807026791507602,0,0,0,0,0.00181861988272,-0.004058602826537,-0.02021990466556,-0.007026791507602,0,0,0,0
881,4,0,0,0,0,0.8,4,0,0.008487592529683,0.00630582459562,0.001762480997098,-0.81456751484874,0,0,0,0,0.008487592529683,0.00630582459562,0.001762480997098,-0.01456751484874,0,0,0,0
882,4,0,0,0,0,0.8,4,0,-0.016805187818938,0.003037591092858,0.001920858565261,-0.804838072503463,0,0,0,0,-0.016805187818938,0.003037591092858,0.001920858565261,-0.004838072503463,0,0,0,0
883,4,0,0,0,0,0.8,4,0,0.007758171848469,-0.002394432581072,0.006182110763065,-0.826588343292562,0,0,0,0,0.007758171848469,-0.002394432581072,0.006182110763065,-0.026588343292562,0,0,0,0
884,4,0,0,0,0,0.8,4,0,0.028018221938737,-0.010412135758277,-0.009706746819544,-0.773435910524994,0,0,0,0,0.028018221938737,-0.010412135758277,-0.009706746819544,0.026564089475006,0,0,0,0
885,4,0,0,0,0,0.8,4,1,0.085065473685869,0.008353437298946,0.002548721898965,-0.758205228990492,0,0,-0.116663491330351,0,0.085065473685869,0.008353437298946,0.002548721898965,0.041794771009508,0,0,0.116663491330351,0
886,4,0,0,0,0,0.8,4,1,-0.036080578282073,-0.0165838992225,-0.008569885995974,-0.807765781859964,0,0,0.11320225050557,0,-0.036080578282073,-0.0165838992225,-0.008569885995974,-0.007765781859964,0,0,-0.11320225050557,0
887,4,0,0,0,0,0.8,4,0,-0.017816764534405,0.00656081687837,0.013398249841049,-0.805371273114015,0,0,0,0,-0.017816764534405,0.00656081687837,0.013398249841049,-0.005371273114015,0,0,0,0
888,4,0,0,0,0,0.8,4,0,0.009671123780734,-0.015664577925564,-0.015715939748532,-0.783980917677542,0,0,0,0,0.009671123780734,-0.015664577925564,-0.015715939748532,0.016019082322459,0,0,0,0
889,4,0,0,0,0,0.8,4,0,-0.010703263523419,0.030861194008683,0.020618649482878,-0.778982849781332,0,0,0,0,-0.010703263523419,0.030861194008683,0.020618649482878,0.021017150218668,0,0,0,0
890,4,0,0,0,0,0.8,4,0,-0.01470815128031,-0.006247065027286,-0.039086032633876,-0.794827482010477,0,0,0,0,-0.01470815128031,-0.006247065027286,-0.039086032633876,0.005172517989523,0,0,0,0
891,4,0,0,0,0,0.8,4,0,0.025474277605819,0.005031142423388,-0.015007214652279,-0.779551802701098,0,0,0,0,0.025474277605819,0.005031142423388,-0.015007214652279,0.020448197298902,0,0,0,0
892,4,0,0,0,0,0.8,4,0,0.00758256827654,-0.014139479052113,-0.01165440562601,-0.826321268479454,0,0,0,0,0.00758256827654,-0.014139479052113,-0.01165440562601,-0.026321268479455,0,0,0,0
893,4,0,0,0,0,0.8,4,0,-0.018845314227963,0.016665812767036,0.013936388315328,-0.764449576363787,0,0,0,0,-0.018845314227963,0.016665812767036,0.013936388315328,0.035550423636213,0,0,0,0
894,4,0,0,0,0,0.8,4,0,0.021131636107973,0.012988645017911,0.009713663654605,-0.808506969963126,0,0,0,0,0.021131636107973,0.012988645017911,0.009713663654605,-0.008506969963126,0,0,0,0
895,4,0,0,0,0,0.8,4,0,0.002617493775478,-0.01911501148319,-0.016018178406408,-0.780472067900103,0,0,0,0,0.002617493775478,-0.01911501148319,-0.016018178406408,0.019527932099897,0,0,0,0
896,4,0,0,0,0,0.8,4,0,0.014386935218366,-0.020530888985402,-0.010843594443536,-0.751978077054557,0,0,0,0,0.014386935218366,-0.020530888985402,-0.010843594443536,0.048021922945443,0,0,0,0
897,4,0,0,0,0,0.8,4,0,-0.01241986046557,-0.02909142791056,-0.039867397699885,-0.799817532916819,0,0,0,0,-0.01241986046557,-0.02909142791056,-0.039867397699885,0.000182467083181,0,0,0,0
898,4,0,0,0,0,0.8,4,0,-0.022985699514244,-0.020107245346902,-0.002171577729769,-0.812743070231693,0,0,0,0,-0.022985699514244,-0.020107245346902,-0.002171577729769,-0.012743070231693,0,0,0,0
899,4,0,0,0,0,0.8,4,0,-0.033262690240735,-0.006661743086066,-0.0257545662541,-0.804513001164595,0,0,0,0,-0.033262690240735,-0.006661743086066,-0.0257545662541,-0.004513001164595,0,0,0,0
900,4,0,0,0,0,0.8,4,0,-0.018014974678426,0.030343688764315,-0.003315984977139,-0.750641095068149,0,0,0,0,-0.018014974678426,0.030343688764315,-0.003315984977139,0.049358904931851,0,0,0,0
901,4,0,0,0,0,0.8,4,0,-0.000835360722641,-0.005197913019278,0.001451571055372,-0.810806238722576,0,0,0,0,-0.000835360722641,-0.005197913019278,0.001451571055372,-0.010806238722576,0,0,0,0
902,4,0,0,0,0,0.8,4,0,-0.012392915790416,-0.001482455846254,-0.004577401250258,-0.801161696943695,0,0,0,0,-0.012392915790416,-0.001482455846254,-0.004577401250258,-0.001161696943695,0,0,0,0
903,4,0,0,0,0,0.8,4,0,0.010732258828456,0.021452936429769,-0.006148330706657,-0.765983668305655,0,0,0,0,0.010732258828456,0.021452936429769,-0.006148330706657,0.034016331694345,0,0,0,0
904,4,0,0,0,0,0.8,4,0,0.002253246430035,-0.014489821837258,0.007406766687585,-0.822383854767794,0,0,0,0,0.002253246430035,-0.014489821837258,0.007406766687585,-0.022383854767794,0,0,0,0
905,4,0,0,0,0,0.8,4,0,-0.006515775746038,-0.030345414466773,0.010050973086499,-0.809100067324584,0,0,0,0,-0.006515775746038,-0.030345414466773,0.010050973086499,-0.009100067324584,0,0,0,0
906,4,0,0,0,0,0.8,4,0,0.001942016805367,0.031734745782714,0.029198435751762,-0.827863514140597,0,0,0,0,0.001942016805367,0.031734745782714,0.029198435751762,-0.027863514140597,0,0,0,0
907,4,0,0,0,0,0.8,4,0,-0.027949512214922,-0.020818166378292,0.022814432129715,-0.772531841351819,0,0,0,0,-0.027949512214922,-0.020818166378292,0.022814432129715,0.027468158648181,0,0,0,0
908,4,0,0,0,0,0.8,4,0,-0.033728773657177,-0.0120012961152,-0.01000153544727,-0.794388378046283,0,0,0,0,-0.033728773657177,-0.0120012961152,-0.01000153544727,0.005611621953717,0,0,0,0
909,4,0,0,0,0,0.8,4,0,-0.020342975595765,-0.012951276569901,-0.01522598080494,-0.804728670942159,0,0,0,0,-0.020342975595765,-0.012951276569901,-0.01522598080494,-0.004728670942159,0,0,0,0
910,4,0,0,0,0,0.8,4,0,0.007700768518005,-0.000636807700629,-0.033487089654896,-0.809426687314677,0,0,0,0,0.007700768518005,-0.000636807700629,-0.033487089654896,-0.009426687314677,0,0,0,0
911,4,0,0,0,0,0.8,4,0,-0.001256213646663,0.002496558939658,-0.012528214497163,-0.798238474297297,0,0,0,0,-0.001256213646663,0.002496558939658,-0.012528214497163,0.001761525702704,0,0,0,0
912,4,0,0,0,0,0.8,4,0,0.019795077363155,0.00332104568868,0.004276831034894,-0.825715032655836,0,0,0,0,0.019795077363155,0.00332104568868,0.004276831034894,-0.025715032655836,0,0,0,0
913,4,0,0,0,0,0.8,4,0,-0.02057042537866,0.004987660476451,0.000268100610021,-0.803540241814865,0,0,0,0,-0.02057042537866,0.004987660476451,0.000268100610021,-0.003540241814865,0,0,0,0
914,4,0,0,0,0,0.8,4,0,0.002275201976462,-0.014303743054804,0.000158583770601,-0.786272913155443,0,0,0,0,0.002275201976462,-0.014303743054804,0.000158583770601,0.013727086844557,0,0,0,0
915,4,0,0,0,0,0.8,4,0,-0.024511750664044,-0.028402314123353,0.003752134027271,-0.816530703939364,0,0,0,0,-0.024511750664044,-0.028402314123353,0.003752134027271,-0.016530703939364,0,0,0,0
916,4,0,0,0,0,0.8,4,0,0.044920788896008,0.006269465889766,0.017996213220411,-0.796524130914153,0,0,0,0,0.044920788896008,0.006269465889766,0.017996213220411,0.003475869085847,0,0,0,0
917,4,0,0,0,0,0.8,4,0,-0.019977858422302,0.020591076581268,0.022609107635995,-0.825917655751867,0,0,0,0,-0.019977858422302,0.020591076581268,0.022609107635995,-0.025917655751867,0,0,0,0
918,4,0,0,0,0,0.8,4,0,0.045544457999862,0.001624163129713,-0.009159242099881,-0.799225268809451,0,0,0,0,0.045544457999862,0.001624163129713,-0.009159242099881,0.000774731190549,0,0,0,0
919,4,0,0,0,0,0.8,4,0,0.007449724044476,0.011055707657501,-0.001800903248934,-0.811047085076565,0,0,0,0,0.007449724044476,0.011055707657501,-0.001800903248934,-0.011047085076565,0,0,0,0
920,4,0,0,0,0,0.8,4,0,0.029321835319279,0.002931317570652,-0.003436819619353,-0.820274200632262,0,0,0,0,0.029321835319279,0.002931317570652,-0.003436819619353,-0.020274200632262,0,0,0,0
921,4,0,0,0,0,0.8,4,0,0.003331723092035,0.021139624248925,-0.049702356592488,-0.809388547085166,0,0,0,0,0.003331723092035,0.021139624248925,-0.049702356592488,-0.009388547085166,0,0,0,0
922,4,0,0,0,0,0.8,4,0,0.022809942890013,-0.014760868320842,0.019310342960057,-0.818673289907418,0,0,0,0,0.022809942890013,-0.014760868320842,0.019310342960057,-0.018673289907418,0,0,0,0
923,4,0,0,0,0,0.8,4,0,-0.009314585817227,0.022435206114311,0.015899869129446,-0.806600413782668,0,0,0,0,-0.009314585817227,0.022435206114311,0.015899869129446,-0.006600413782668,0,0,0,0
924,4,0,0,0,0,0.8,4,0,-0.018169014359404,-0.012912223508565,-0.014202750322203,-0.816989813466336,0,0,0,0,-0.018169014359404,-0.012912223508565,-0.014202750322203,-0.016989813466336,0,0,0,0
925,4,0,0,0,0,0.8,4,0,0.023862214825509,-0.026530706111951,-0.004521550390279,-0.762139714284756,0,0,0,0,0.023862214825509,-0.026530706111951,-0.004521550390279,0.037860285715244,0,0,0,0
926,4,0,0,0,0,0.8,4,0,-0.019803429964171,0.008021571860952,0.002523761964329,-0.795435219429905,0,0,0,0,-0.019803429964171,0.008021571860952,0.002523761964329,0.004564780570095,0,0,0,0
927,4,0,0,0,0,0.8,4,0,-0.006010714091137,0.025728266660125,0.009504011799965,-0.808969326087159,0,0,0,0,-0.006010714091137,0.025728266660125,0.009504011799965,-0.008969326087159,0,0,0,0
928,4,0,0,0,0,0.8,4,0,-0.014745514688077,-0.00452240341016,-0.000134770228338,-0.792095732942868,0,0,0,0,-0.014745514688077,-0.00452240341016,-0.000134770228338,0.007904267057132,0,0,0,0
929,4,0,0,0,0,0.8,4,0,-0.024508069603546,-0.009307580150337,0.000309352453055,-0.757228107048238,0,0,0,0,-0.024508069603546,-0.009307580150337,0.000309352453055,0.042771892951762,0,0,0,0
930,4,0,0,0,0,0.8,4,0,-0.009864584492019,-0.002542723686701,-0.022250908997723,-0.775346100694488,0,0,0,0,-0.009864584492019,-0.002542723686701,-0.022250908997723,0.024653899305512,0,0,0,0
931,4,0,0,0,0,0.8,4,0,0.056954609565929,0.002507703720601,0.007772685694493,-0.81238397599929,0,0,0,0,0.056954609565929,0.002507703720601,0.007772685694493,-0.01238397599929,0,0,0,0
932,4,0,0,0,0,0.8,4,0,0.015483568964316,0.011455852848967,0.015827800529498,-0.80358909758615,0,0,0,0,0.015483568964316,0.011455852848967,0.015827800529498,-0.00358909758615,0,0,0,0
933,4,0,0,0,0,0.8,4,0,-0.028950770343818,-0.008179626606604,0.000150614104164,-0.779785412414314,0,0,0,0,-0.028950770343818,-0.008179626606604,0.000150614104164,0.020214587585686,0,0,0,0
934,4,0,0,0,0,0.8,4,0,0.005746843712891,0.008604210145777,-0.022227843006939,-0.774434461225815,0,0,0,0,0.005746843712891,0.008604210145777,-0.022227843006939,0.025565538774185,0,0,0,0
935,4,0,0,0,0,0.8,4,0,0.004104899829352,-0.014305445606099,-0.006395798575332,-0.798333965903824,0,0,0,0,0.004104899829352,-0.014305445606099,-0.006395798575332,0.001666034096176,0,0,0,0
936,4,0,0,0,0,0.8,4,0,0.023808289321422,0.031931054452015,-0.011240785785772,-0.824124734702369,0,0,0,0,0.023808289321422,0.031931054452015,-0.011240785785772,-0.024124734702369,0,0,0,0
937,4,0,0,0,0,0.8,4,0,0.015469154763847,-0.022298429186763,0.026605617792971,-0.827475086599542,0,0,0,0,0.015469154763847,-0.022298429186763,0.026605617792971,-0.027475086599542,0,0,0,0
938,4,0,0,0,0,0.8,4,0,-0.020546530742651,0.015953484285323,-0.008886921488605,-0.783407293762687,0,0,0,0,-0.020546530742651,0.015953484285323,-0.008886921488605,0.016592706237313,0,0,0,0
939,4,0,0,0,0,0.8,4,0,-0.027346249931584,0.012053587084983,-0.027369306805878,-0.798327787561713,0,0,0,0,-0.027346249931584,0.012053587084983,-0.027369306805878,0.001672212438287,0,0,0,0
940,4,0,0,0,0,0.8,4,0,-0.008500678501639,-0.003308893445064,0.034070292213573,-0.794620408968226,0,0,0,0,-0.008500678501639,-0.003308893445064,0.034070292213573,0.005379591031774,0,0,0,0
941,4,0,0,0,0,0.8,4,0,-0.001625101098807,0.002090312427592,0.00446188719091,-0.798967805511039,0,0,0,0,-0.001625101098807,0.002090312427592,0.00446188719091,0.001032194488961,0,0,0,0
942,4,0,0,0,0,0.8,4,0,0.043787258709203,-0.028155040974226,-0.002001509842002,-0.816186313399281,0,0,0,0,0.043787258709203,-0.028155040974226,-0.002001509842002,-0.016186313399281,0,0,0,0
943,4,0,0,0,0,0.8,4,0,-0.016326937843872,0.008999371438256,-0.00114922047678,-0.793689850990011,0,0,0,0,-0.016326937843872,0.008999371438256,-0.00114922047678,0.006310149009989,0,0,0,0
944,4,0,0,0,0,0.8,4,0,-0.002523542406015,0.028777483042257,-0.009168994365484,-0.769797159191678,0,0,0,0,-0.002523542406015,0.028777483042257,-0.009168994365484,0.030202840808322,0,0,0,0
945,4,0,0,0,0,0.8,4,0,0.037577623525215,-0.009882002842855,0.028873947815224,-0.787704131885632,0,0,0,0,0.037577623525215,-0.009882002842855,0.028873947815224,0.012295868114369,0,0,0,0
946,4,0,0,0,0,0.8,4,0,-0.001688238150117,-0.023671488033993,0.016118876038612,-0.784124190725625,0,0,0,0,-0.001688238150117,-0.023671488033993,0.016118876038612,0.015875809274375,0,0,0,0
947,4,0,0,0,0,0.8,4,0,-0.02961654351074,-0.004099868221039,-0.002602580115207,-0.798938203787306,0,0,0,0,-0.02961654351074,-0.004099868221039,-0.002602580115207,0.001061796212694,0,0,0,0
948,4,0,0,0,0,0.8,4,0,0.029771162064674,-0.001975028526656,0.001223252436927,-0.794613125021378,0,0,0,0,0.029771162064674,-0.001975028526656,0.001223252436927,0.005386874978622,0,0,0,0
949,4,0,0,0,0,0.8,4,0,0.017756490512114,-0.011167729005006,-0.056306275133349,-0.752248546054088,0,0,0,0,0.017756490512114,-0.011167729005006,-0.056306275133349,0.047751453945912,0,0,0,0
950,4,0,0,0,0,0.8,4,0,0.003592701123641,0.010748298100817,-0.016934281638644,-0.782837014887516,0,0,0,0,0.003592701123641,0.010748298100817,-0.016934281638644,0.017162985112484,0,0,0,0
951,4,0,0,0,0,0.8,4,0,-0.007941459477121,0.00806591977897,0.029700611966099,-0.80576731760051,0,0,0,0,-0.007941459477121,0.00806591977897,0.029700611966099,-0.00576731760051,0,0,0,0
952,4,0,0,0,0,0.8,4,0,-0.016692259300179,0.004692815345094,0.003285337942854,-0.772192384673304,0,0,0,0,-0.016692259300179,0.004692815345094,0.003285337942854,0.027807615326696,0,0,0,0
953,4,0,0,0,0,0.8,4,0,-0.004199871076405,-0.003655949081157,0.020918515877023,-0.809947241987572,0,0,0,0,-0.004199871076405,-0.003655949081157,0.020918515877023,-0.009947241987572,0,0,0,0
954,4,0,0,0,0,0.8,4,0,0.01497202851879,0.001679236712747,0.021071003325003,-0.816101239264262,0,0,0,0,0.01497202851879,0.001679236712747,0.021071003325003,-0.016101239264262,0,0,0,0
955,4,0,0,0,0,0.8,4,0,0.004155826436997,-0.009720181065196,-0.012815928847865,-0.79778487879871,0,0,0,0,0.004155826436997,-0.009720181065196,-0.012815928847865,0.00221512120129,0,0,0,0
956,4,0,0,0,0,0.8,4,0,0.012212181541305,-0.015181856659508,-0.028259730351493,-0.741629411656107,0,0,0,0,0.012212181541305,-0.015181856659508,-0.028259730351493,0.058370588343893,0,0,0,0
957,4,0,0,0,0,0.8,4,0,-0.006516840746024,0.014515066444851,-0.032746513752552,-0.805119964955747,0,0,0,0,-0.006516840746024,0.014515066444851,-0.032746513752552,-0.005119964955747,0,0,0,0
958,4,0,0,0,0,0.8,4,0,-0.014517121597645,0.037892059041572,0.031168886816994,-0.784631349392734,0,0,0,0,-0.014517121597645,0.037892059041572,0.031168886816994,0.015368650607266,0,0,0,0
959,4,0,0,0,0,0.8,5,0,0.040763950556422,0.013340277021541,-0.020241096792319,-0.797482006183164,0.087870569978881,0,0,0,0.040763950556422,0.013340277021541,-0.020241096792319,0.002517993816836,0.087870569978881,0,0,0
960,4,0,0,0,0,0.8,4,0,0.004073565033939,-0.027474657689188,-0.005065099004277,-0.801899416063607,0,0,0,0,0.004073565033939,-0.027474657689188,-0.005065099004277,-0.001899416063607,0,0,0,0
961,4,0,0,0,0,0.8,4,0,0.005946244376415,0.007499298505805,-0.014497824553629,-0.798026538254384,0,0,0,0,0.005946244376415,0.007499298505805,-0.014497824553629,0.001973461745617,0,0,0,0
962,4,0,0,0,0,0.8,4,0,-0.010637086257609,-0.010800374555667,-0.046700159147993,-0.777322251839988,0,0,0,0,-0.010637086257609,-0.010800374555667,-0.046700159147993,0.022677748160012,0,0,0,0
963,4,0,0,0,0,0.8,4,0,-0.02533468542422,-0.001354455137629,-0.005827389578091,-0.816188157459812,0,0,0,0,-0.02533468542422,-0.001354455137629,-0.005827389578091,-0.016188157459812,0,0,0,0
964,4,0,0,0,0,0.8,4,0,0.018139880130348,-0.012622012000982,0.005317840112905,-0.812954150491537,0,0,0,0,0.018139880130348,-0.012622012000982,0.005317840112905,-0.012954150491537,0,0,0,0
965,4,0,0,0,0,0.8,4,0,0.040863515126213,0.009284431190445,0.000442634477458,-0.801443535048417,0,0,0,0,0.040863515126213,0.009284431190445,0.000442634477458,-0.001443535048417,0,0,0,0
966,4,0,0,0,0,0.8,4,0,0.015009127036865,0.006435622687696,-0.002706880636122,-0.796748400496081,0,0,0,0,0.015009127036865,0.006435622687696,-0.002706880636122,0.003251599503919,0,0,0,0
967,4,0,0,0,0,0.8,4,0,-0.001564776205742,-0.01994772022441,-0.024652070793313,-0.821368637286141,0,0,0,0,-0.001564776205742,-0.01994772022441,-0.024652070793313,-0.021368637286141,0,0,0,0
968,4,0,0,0,0,0.8,4,0,0.008689387945319,-0.02248511198661,0.010510447987783,-0.779504382162818,0,0,0,0,0.008689387945319,-0.02248511198661,0.010510447987783,0.020495617837182,0,0,0,0
969,4,0,0,0,0,0.8,4,0,-0.020621530283818,0.015688639454806,-0.012436145997431,-0.810963268323102,0,0,0,0,-0.020621530283818,0.015688639454806,-0.012436145997431,-0.010963268323102,0,0,0,0
970,4,0,0,0,0,0.8,4,0,0.005227046638924,0.023439011468036,-0.02835313953714,-0.795344647992724,0,0,0,0,0.005227046638924,0.023439011468036,-0.02835313953714,0.004655352007276,0,0,0,0
971,4,0,0,0,0,0.8,4,0,0.019998354491851,-0.018368852628049,-0.000961858240549,-0.809478778470636,0,0,0,0,0.019998354491851,-0.018368852628049,-0.000961858240549,-0.009478778470636,0,0,0,0
972,4,0,0,0,0,0.8,4,0,0.021546922644869,-0.030271583471725,-0.01830193386109,-0.821834463736381,0,0,0,0,0.021546922644869,-0.030271583471725,-0.01830193386109,-0.021834463736381,0,0,0,0
973,4,0,0,0,0,0.8,4,0,0.002403360922117,-0.015715651926679,9.61644374106287E-05,-0.75971634519003,0,0,0,0,0.002403360922117,-0.015715651926679,9.61644374106287E-05,0.040283654809971,0,0,0,0
974,4,0,0,0,0,0.8,4,0,-0.011629047292338,0.01436283519354,-0.003939400509984,-0.798953252283386,0,0,0,0,-0.011629047292338,0.01436283519354,-0.003939400509984,0.001046747716614,0,0,0,0
975,4,0,0,0,0,0.8,4,0,0.021896657497492,0.001582891054942,0.032745449842585,-0.791923035623194,0,0,0,0,0.021896657497492,0.001582891054942,0.032745449842585,0.008076964376806,0,0,0,0
976,4,0,0,0,0,0.8,4,0,0.000327775530849,-0.026347261415539,-0.013655913393826,-0.783613852809354,0,0,0,0,0.000327775530849,-0.026347261415539,-0.013655913393826,0.016386147190646,0,0,0,0
