Run #,AR Order,MA Order,MA 1-lag Coeff,MA 2-lag Coeff,MA 3-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Fitted MA 3-lag Coeff,Fitted MA 4-lag Coeff,Fitted MA 5-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff,Diff in MA 3-lag Coeff,Diff in MA 4-lag Coeff,Diff in MA 5-lag Coeff
148,0,3,0,0.2,0.8,0,3,0,0,-0.013176609134739,0.204053493727213,0.805560810237234,0,0,0,0,0.013176609134739,-0.004053493727213,-0.005560810237234,0,0
149,0,3,0,0.2,0.8,0,3,0,0,0.005062060823845,0.202827064241861,0.808242673379548,0,0,0,0,-0.005062060823845,-0.002827064241861,-0.008242673379548,0,0
150,0,3,0,0.2,0.8,0,3,0,0,0.008793225957406,0.195997689815003,0.819418163505983,0,0,0,0,-0.008793225957406,0.004002310184997,-0.019418163505983,0,0
151,0,3,0,0.2,0.8,0,3,0,0,-0.020590261120871,0.199934319610899,0.799361920609813,0,0,0,0,0.020590261120871,6.5680389100764E-05,0.000638079390187,0,0
152,0,3,0,0.2,0.8,0,3,0,0,-0.026928551858532,0.226227507464212,0.771435419667908,0,0,0,0,0.026928551858532,-0.026227507464212,0.028564580332092,0,0
153,0,3,0,0.2,0.8,0,3,0,0,-0.025023206572144,0.224097748340131,0.812630652539819,0,0,0,0,0.025023206572144,-0.024097748340131,-0.012630652539819,0,0
154,0,3,0,0.2,0.8,0,3,0,0,-0.000986574775989,0.202400877300809,0.818535912984734,0,0,0,0,0.000986574775989,-0.002400877300809,-0.018535912984734,0,0
155,0,3,0,0.2,0.8,0,3,0,0,0.000236922964307,0.210743571515985,0.792395510893039,0,0,0,0,-0.000236922964307,-0.010743571515985,0.007604489106961,0,0
156,0,3,0,0.2,0.8,0,3,0,0,-0.010405142112675,0.170266002782247,0.769233084097676,0,0,0,0,0.010405142112675,0.029733997217753,0.030766915902324,0,0
157,0,3,0,0.2,0.8,0,3,0,0,0.007197421334963,0.156780865724209,0.839094310521318,0,0,0,0,-0.007197421334963,0.043219134275792,-0.039094310521318,0,0
158,0,3,0,0.2,0.8,0,3,0,0,-0.006535514807855,0.204550931214809,0.800822319517841,0,0,0,0,0.006535514807855,-0.004550931214809,-0.000822319517841,0,0
159,0,3,0,0.2,0.8,0,3,0,0,0.022226214832096,0.221733426075229,0.814601781672349,0,0,0,0,-0.022226214832096,-0.021733426075229,-0.014601781672349,0,0
160,0,3,0,0.2,0.8,0,3,0,0,-0.022332525076321,0.226015373209969,0.787185798786416,0,0,0,0,0.022332525076321,-0.026015373209969,0.012814201213584,0,0
161,0,3,0,0.2,0.8,0,3,0,0,-0.011211453066543,0.195382204086197,0.801980613787157,0,0,0,0,0.011211453066543,0.004617795913803,-0.001980613787157,0,0
162,0,3,0,0.2,0.8,0,3,0,0,-0.010791299476558,0.187322625845214,0.810504161342294,0,0,0,0,0.010791299476558,0.012677374154786,-0.010504161342294,0,0
163,0,3,0,0.2,0.8,0,3,0,0,-0.001810397875207,0.19322669709766,0.817186929763917,0,0,0,0,0.001810397875207,0.00677330290234,-0.017186929763917,0,0
164,0,3,0,0.2,0.8,0,3,0,0,-0.018851825094652,0.211740288714961,0.789850870137392,0,0,0,0,0.018851825094652,-0.011740288714961,0.010149129862609,0,0
165,0,3,0,0.2,0.8,0,3,0,0,-0.040187011194432,0.199365237981967,0.781611274611304,0,0,0,0,0.040187011194432,0.000634762018033,0.018388725388696,0,0
166,0,3,0,0.2,0.8,0,3,0,0,-0.042942158310613,0.235730813365368,0.753588917725373,0,0,0,0,0.042942158310613,-0.035730813365368,0.046411082274627,0,0
167,0,3,0,0.2,0.8,0,3,0,0,-0.028702149707334,0.226819658795503,0.785518218390767,0,0,0,0,0.028702149707334,-0.026819658795503,0.014481781609233,0,0
168,0,3,0,0.2,0.8,0,3,0,0,-0.014337272443186,0.21049971192408,0.787724343137736,0,0,0,0,0.014337272443186,-0.01049971192408,0.012275656862265,0,0
169,0,3,0,0.2,0.8,0,3,0,0,-0.014041781378787,0.215404222584363,0.762572040046477,0,0,0,0,0.014041781378787,-0.015404222584363,0.037427959953523,0,0
170,0,3,0,0.2,0.8,0,3,0,0,-0.023433470786188,0.20631551084755,0.783669886930057,0,0,0,0,0.023433470786188,-0.00631551084755,0.016330113069943,0,0
171,0,3,0,0.2,0.8,0,3,0,0,-0.002799556524357,0.184770178660926,0.790544442541469,0,0,0,0,0.002799556524357,0.015229821339074,0.009455557458532,0,0
172,0,3,0,0.2,0.8,0,3,0,0,-0.020510971879793,0.213828218952625,0.807026647894118,0,0,0,0,0.020510971879793,-0.013828218952625,-0.007026647894118,0,0
173,0,3,0,0.2,0.8,0,3,0,0,-0.01209357563326,0.211931623986727,0.803675920735518,0,0,0,0,0.01209357563326,-0.011931623986727,-0.003675920735518,0,0
174,0,3,0,0.2,0.8,0,3,0,0,-0.022779026995437,0.210240148488033,0.795664164012402,0,0,0,0,0.022779026995437,-0.010240148488033,0.004335835987598,0,0
175,0,3,0,0.2,0.8,0,3,0,0,0.006487888614726,0.219873079875346,0.800486282438527,0,0,0,0,-0.006487888614726,-0.019873079875346,-0.000486282438527,0,0
176,0,3,0,0.2,0.8,0,3,0,0,-0.0078126667273,0.208435918530196,0.81560741009089,0,0,0,0,0.0078126667273,-0.008435918530196,-0.01560741009089,0,0
177,0,3,0,0.2,0.8,0,3,0,0,-0.000687541786246,0.196675130829584,0.805938454401188,0,0,0,0,0.000687541786246,0.003324869170416,-0.005938454401188,0,0
178,0,3,0,0.2,0.8,0,3,0,0,-0.030013637090652,0.209461405471058,0.749609769119963,0,0,0,0,0.030013637090652,-0.009461405471058,0.050390230880038,0,0
179,0,3,0,0.2,0.8,0,3,0,0,-0.040466690438781,0.23673958026696,0.760893568262533,0,0,0,0,0.040466690438781,-0.03673958026696,0.039106431737468,0,0
180,0,3,0,0.2,0.8,0,3,0,0,0.027747328239528,0.225168121985858,0.802413746862667,0,0,0,0,-0.027747328239528,-0.025168121985859,-0.002413746862667,0,0
181,0,3,0,0.2,0.8,0,3,0,0,-0.006140695724219,0.167923902115315,0.79242810420398,0,0,0,0,0.006140695724219,0.032076097884685,0.00757189579602,0,0
182,0,3,0,0.2,0.8,0,3,0,0,-0.031042400477261,0.236552166350409,0.765505663496276,0,0,0,0,0.031042400477261,-0.036552166350409,0.034494336503724,0,0
183,0,3,0,0.2,0.8,0,3,0,0,-0.024593954378075,0.208367358854392,0.766753998605131,0,0,0,0,0.024593954378075,-0.008367358854392,0.03324600139487,0,0
184,0,3,0,0.2,0.8,0,3,0,0,-0.011650655317314,0.225939176966072,0.772008588581598,0,0,0,0,0.011650655317314,-0.025939176966072,0.027991411418402,0,0
185,0,3,0,0.2,0.8,0,3,0,0,0.017312908644266,0.175230227659591,0.816846461821672,0,0,0,0,-0.017312908644266,0.024769772340409,-0.016846461821673,0,0
186,0,3,0,0.2,0.8,0,3,0,0,0.022209489037773,0.195698039829738,0.818848725625904,0,0,0,0,-0.022209489037773,0.004301960170262,-0.018848725625904,0,0
187,0,3,0,0.2,0.8,0,3,0,0,-0.013382667883793,0.20729799376914,0.812270692377478,0,0,0,0,0.013382667883793,-0.00729799376914,-0.012270692377478,0,0
188,0,3,0,0.2,0.8,0,3,0,0,-0.011546327401345,0.187540378108482,0.762462578193768,0,0,0,0,0.011546327401345,0.012459621891518,0.037537421806232,0,0
189,0,3,0,0.2,0.8,0,3,0,0,-0.020385934030852,0.202464808458786,0.779426561890508,0,0,0,0,0.020385934030852,-0.002464808458786,0.020573438109492,0,0
190,0,3,0,0.2,0.8,0,3,0,0,-0.013781233364534,0.214866873432137,0.821461644437403,0,0,0,0,0.013781233364534,-0.014866873432137,-0.021461644437403,0,0
191,0,3,0,0.2,0.8,0,3,0,0,-0.001534566734243,0.171783059899086,0.817611552366775,0,0,0,0,0.001534566734243,0.028216940100914,-0.017611552366776,0,0
192,0,3,0,0.2,0.8,0,3,0,0,0.00364599153395,0.187826396108754,0.791149806276927,0,0,0,0,-0.00364599153395,0.012173603891246,0.008850193723073,0,0
193,0,3,0,0.2,0.8,0,3,0,0,-0.018173509573942,0.210512233340017,0.776457657383516,0,0,0,0,0.018173509573942,-0.010512233340017,0.023542342616484,0,0
194,0,3,0,0.2,0.8,0,3,0,0,-0.026345311736419,0.226770623919091,0.790805970150555,0,0,0,0,0.026345311736419,-0.026770623919091,0.009194029849445,0,0
195,0,3,0,0.2,0.8,0,3,0,0,0.024999264681316,0.190301850288954,0.80233610844839,0,0,0,0,-0.024999264681316,0.009698149711046,-0.00233610844839,0,0
196,0,3,0,0.2,0.8,0,3,0,0,-0.030004640727119,0.216367961869293,0.745905877731891,0,0,0,0,0.030004640727119,-0.016367961869293,0.054094122268109,0,0
197,0,3,0,0.2,0.8,0,3,0,0,0.002194903386714,0.223608481585068,0.815004219627174,0,0,0,0,-0.002194903386714,-0.023608481585068,-0.015004219627174,0,0
198,0,3,0,0.2,0.8,0,3,0,0,-0.002910987835649,0.186924325603808,0.776221423407035,0,0,0,0,0.002910987835649,0.013075674396192,0.023778576592965,0,0
199,0,3,0,0.2,0.8,0,3,0,0,-0.011768988082317,0.220727241357432,0.780301995594208,0,0,0,0,0.011768988082317,-0.020727241357433,0.019698004405792,0,0
200,0,3,0,0.2,0.8,0,3,0,0,-0.023036532783409,0.213764665982749,0.793358212037483,0,0,0,0,0.023036532783409,-0.013764665982749,0.006641787962517,0,0
201,0,3,0,0.2,0.8,0,3,0,0,-0.03605617235232,0.21611431141807,0.777551868571047,0,0,0,0,0.03605617235232,-0.01611431141807,0.022448131428954,0,0
202,0,3,0,0.2,0.8,0,3,0,0,0.0711051736542,0.175671268047416,0.867272477496378,0,0,0,0,-0.0711051736542,0.024328731952584,-0.067272477496378,0,0
203,0,3,0,0.2,0.8,0,3,0,0,-0.012595302816326,0.205012604010823,0.793455800338059,0,0,0,0,0.012595302816326,-0.005012604010823,0.006544199661942,0,0
204,0,3,0,0.2,0.8,0,3,0,0,0.016386094499522,0.190329756854024,0.786438754532825,0,0,0,0,-0.016386094499522,0.009670243145976,0.013561245467175,0,0
205,0,3,0,0.2,0.8,0,3,0,0,-0.01161300329477,0.235177352056533,0.796828332432279,0,0,0,0,0.01161300329477,-0.035177352056533,0.003171667567721,0,0
206,0,3,0,0.2,0.8,0,3,0,0,-0.014603782598262,0.203874463366548,0.798048216863372,0,0,0,0,0.014603782598262,-0.003874463366548,0.001951783136628,0,0
207,0,3,0,0.2,0.8,0,3,0,0,0.020399859994388,0.206357277546463,0.84376390043594,0,0,0,0,-0.020399859994388,-0.006357277546463,-0.04376390043594,0,0
208,0,3,0,0.2,0.8,0,3,0,0,-0.002778910692608,0.222080986819288,0.775287627534295,0,0,0,0,0.002778910692608,-0.022080986819289,0.024712372465705,0,0
209,0,3,0,0.2,0.8,0,3,0,0,-0.003494238786496,0.201129686313215,0.779361808175804,0,0,0,0,0.003494238786496,-0.001129686313215,0.020638191824196,0,0
210,0,3,0,0.2,0.8,1,3,-0.105127190824332,0,0.072788698415555,0.150577940684786,0.846956931335772,0,0,-0.105127190824332,0,-0.072788698415555,0.049422059315214,-0.046956931335772,0,0
211,0,3,0,0.2,0.8,0,3,0,0,-0.020855590648455,0.204930848503054,0.791009209684473,0,0,0,0,0.020855590648455,-0.004930848503054,0.008990790315527,0,0
212,0,3,0,0.2,0.8,0,3,0,0,-0.023166235641344,0.209308755381538,0.803636862762419,0,0,0,0,0.023166235641344,-0.009308755381538,-0.003636862762418,0,0
213,0,3,0,0.2,0.8,0,3,0,0,0.03370509018182,0.179868721624425,0.807187473622428,0,0,0,0,-0.03370509018182,0.020131278375575,-0.007187473622428,0,0
214,0,3,0,0.2,0.8,0,3,0,0,0.003815754313382,0.201749724414664,0.778076341221164,0,0,0,0,-0.003815754313382,-0.001749724414664,0.021923658778836,0,0
215,0,3,0,0.2,0.8,0,3,0,0,0.027422075184809,0.194413793013843,0.808233857319561,0,0,0,0,-0.027422075184809,0.005586206986157,-0.008233857319561,0,0
216,0,3,0,0.2,0.8,0,3,0,0,-0.018618207782368,0.203419939859404,0.781976773089845,0,0,0,0,0.018618207782368,-0.003419939859404,0.018023226910155,0,0
217,0,3,0,0.2,0.8,0,3,0,0,0.006183774542519,0.201086719407797,0.789949212142902,0,0,0,0,-0.006183774542519,-0.001086719407797,0.010050787857099,0,0
218,0,3,0,0.2,0.8,0,3,0,0,-0.020872060902417,0.211591706307277,0.794344889988109,0,0,0,0,0.020872060902417,-0.011591706307277,0.005655110011891,0,0
219,0,3,0,0.2,0.8,0,3,0,0,0.012899967316853,0.213383981356814,0.77989411025528,0,0,0,0,-0.012899967316853,-0.013383981356814,0.02010588974472,0,0
220,0,3,0,0.2,0.8,0,3,0,0,-0.006317656567819,0.214832843820823,0.791076166446704,0,0,0,0,0.006317656567819,-0.014832843820824,0.008923833553296,0,0
221,0,3,0,0.2,0.8,0,3,0,0,0.026947311039508,0.187820856015625,0.849834575508991,0,0,0,0,-0.026947311039508,0.012179143984375,-0.049834575508991,0,0
222,0,3,0,0.2,0.8,0,3,0,0,-0.012193316096501,0.222654628173525,0.795588053261046,0,0,0,0,0.012193316096501,-0.022654628173525,0.004411946738955,0,0
223,0,3,0,0.2,0.8,0,3,0,0,0.01277879155015,0.168381534606349,0.826698825435343,0,0,0,0,-0.01277879155015,0.031618465393651,-0.026698825435343,0,0
224,0,3,0,0.2,0.8,0,3,0,0,0.008693969395662,0.204804675560158,0.788556327991235,0,0,0,0,-0.008693969395662,-0.004804675560158,0.011443672008765,0,0
225,0,3,0,0.2,0.8,0,3,0,0,0.009203783087778,0.18488588259025,0.812493070811877,0,0,0,0,-0.009203783087778,0.01511411740975,-0.012493070811877,0,0
226,0,3,0,0.2,0.8,0,3,0,0,0.012590649315911,0.200605054386059,0.797250080959448,0,0,0,0,-0.012590649315911,-0.000605054386059,0.002749919040552,0,0
227,0,3,0,0.2,0.8,0,3,0,0,-0.010265867445583,0.179155118160484,0.804851815029761,0,0,0,0,0.010265867445583,0.020844881839516,-0.004851815029761,0,0
228,0,3,0,0.2,0.8,0,3,0,0,-0.029859663616773,0.223057779499746,0.790057832493968,0,0,0,0,0.029859663616773,-0.023057779499746,0.009942167506032,0,0
229,0,3,0,0.2,0.8,0,3,0,0,-0.042555701101684,0.211894865700016,0.84058151661896,0,0,0,0,0.042555701101684,-0.011894865700017,-0.04058151661896,0,0
230,0,3,0,0.2,0.8,0,3,0,0,-0.008149051952909,0.195193799581739,0.789431116308316,0,0,0,0,0.008149051952909,0.004806200418261,0.010568883691684,0,0
231,0,3,0,0.2,0.8,0,3,0,0,0.004806183227178,0.166036550585727,0.8148641954977,0,0,0,0,-0.004806183227178,0.033963449414273,-0.0148641954977,0,0
232,0,3,0,0.2,0.8,0,3,0,0,0.029431653358349,0.171227222704464,0.820224430306412,0,0,0,0,-0.029431653358349,0.028772777295536,-0.020224430306412,0,0
233,0,3,0,0.2,0.8,0,3,0,0,-0.034901605214353,0.228951296508887,0.813005889500686,0,0,0,0,0.034901605214353,-0.028951296508887,-0.013005889500686,0,0
234,0,3,0,0.2,0.8,0,3,0,0,0.001468018308778,0.171335327921444,0.798049764228186,0,0,0,0,-0.001468018308778,0.028664672078556,0.001950235771814,0,0
235,0,3,0,0.2,0.8,0,3,0,0,0.010260439286703,0.193955020438524,0.797153045261232,0,0,0,0,-0.010260439286703,0.006044979561476,0.002846954738768,0,0
236,0,3,0,0.2,0.8,0,3,0,0,0.001357075705737,0.209463448935252,0.81154191560745,0,0,0,0,-0.001357075705737,-0.009463448935252,-0.01154191560745,0,0
237,0,3,0,0.2,0.8,0,3,0,0,0.011810417794242,0.17258982279728,0.8205219754324,0,0,0,0,-0.011810417794242,0.02741017720272,-0.0205219754324,0,0
238,0,3,0,0.2,0.8,0,3,0,0,0.011243950134874,0.229923379477898,0.823268439423457,0,0,0,0,-0.011243950134874,-0.029923379477899,-0.023268439423457,0,0
239,0,3,0,0.2,0.8,0,3,0,0,0.01623821595634,0.188939488947605,0.822019195448166,0,0,0,0,-0.01623821595634,0.011060511052395,-0.022019195448166,0,0
240,0,3,0,0.2,0.8,0,3,0,0,0.033591726935853,0.175026672137935,0.856614421523029,0,0,0,0,-0.033591726935853,0.024973327862065,-0.056614421523029,0,0
241,0,3,0,0.2,0.8,0,3,0,0,-0.015257793309422,0.183213651888341,0.793337705544349,0,0,0,0,0.015257793309422,0.016786348111659,0.006662294455651,0,0
242,0,3,0,0.2,0.8,0,3,0,0,0.029875568408956,0.199231558555985,0.860260885837927,0,0,0,0,-0.029875568408956,0.000768441444015,-0.060260885837928,0,0
243,0,3,0,0.2,0.8,0,3,0,0,-0.019447075220555,0.200699799865833,0.811497141964591,0,0,0,0,0.019447075220555,-0.000699799865833,-0.011497141964591,0,0
244,0,3,0,0.2,0.8,0,3,0,0,-0.02439308635396,0.190245419814144,0.793846826606754,0,0,0,0,0.02439308635396,0.009754580185856,0.006153173393246,0,0
245,0,3,0,0.2,0.8,0,3,0,0,-0.009605475591856,0.191515462769464,0.806658541356113,0,0,0,0,0.009605475591856,0.008484537230536,-0.006658541356112,0,0
246,0,3,0,0.2,0.8,0,3,0,0,-0.016322611395472,0.212271238802655,0.790502295304669,0,0,0,0,0.016322611395472,-0.012271238802655,0.00949770469533,0,0
247,0,3,0,0.2,0.8,0,3,0,0,0.010253668791249,0.196583692919029,0.812440049226573,0,0,0,0,-0.010253668791249,0.003416307080971,-0.012440049226573,0,0
248,0,3,0,0.2,0.8,0,3,0,0,-0.00503312400048,0.211414294720589,0.772669657671664,0,0,0,0,0.00503312400048,-0.011414294720589,0.027330342328336,0,0
249,0,3,0,0.2,0.8,0,3,0,0,-0.013253340015062,0.211105679494677,0.801756748925834,0,0,0,0,0.013253340015062,-0.011105679494677,-0.001756748925834,0,0
250,0,3,0,0.2,0.8,0,3,0,0,-0.044813973952231,0.207114379060969,0.778008803916549,0,0,0,0,0.044813973952231,-0.007114379060969,0.021991196083451,0,0
251,0,3,0,0.2,0.8,0,3,0,0,-0.017523434202579,0.20045869501273,0.808950067441314,0,0,0,0,0.017523434202579,-0.00045869501273,-0.008950067441314,0,0
252,0,3,0,0.2,0.8,0,3,0,0,0.027133155470903,0.182049671581697,0.804927168500941,0,0,0,0,-0.027133155470903,0.017950328418303,-0.004927168500941,0,0
253,0,3,0,0.2,0.8,0,3,0,0,0.02295459373904,0.210669711719824,0.795802384636651,0,0,0,0,-0.02295459373904,-0.010669711719824,0.004197615363349,0,0
254,0,3,0,0.2,0.8,0,3,0,0,0.006840332315633,0.224125299345356,0.806118612662321,0,0,0,0,-0.006840332315633,-0.024125299345356,-0.006118612662321,0,0
255,0,3,0,0.2,0.8,0,3,0,0,-0.005090459309732,0.21906054352616,0.7736314995811,0,0,0,0,0.005090459309732,-0.01906054352616,0.0263685004189,0,0
256,0,3,0,0.2,0.8,0,3,0,0,0.006165230127361,0.184711810499697,0.824286082186629,0,0,0,0,-0.006165230127361,0.015288189500303,-0.024286082186629,0,0
257,0,3,0,0.2,0.8,0,3,0,0,-0.02534078981417,0.223436493202397,0.779396056017881,0,0,0,0,0.02534078981417,-0.023436493202397,0.020603943982119,0,0
258,0,3,0,0.2,0.8,0,3,0,0,0.033615566998266,0.179186720299783,0.829441279884913,0,0,0,0,-0.033615566998266,0.020813279700217,-0.029441279884913,0,0
259,0,3,0,0.2,0.8,0,3,0,0,-0.002332709521554,0.192892797362811,0.78170342399171,0,0,0,0,0.002332709521554,0.007107202637189,0.01829657600829,0,0
260,0,3,0,0.2,0.8,1,3,-0.119195042942915,0,0.045999631867292,0.175979150063397,0.814361076597983,0,0,-0.119195042942915,0,-0.045999631867292,0.024020849936603,-0.014361076597983,0,0
261,0,3,0,0.2,0.8,0,3,0,0,-0.000461918605092,0.222187225396946,0.833353606626425,0,0,0,0,0.000461918605092,-0.022187225396946,-0.033353606626425,0,0
262,0,3,0,0.2,0.8,0,3,0,0,0.010584093764425,0.216433078859925,0.836419748249815,0,0,0,0,-0.010584093764425,-0.016433078859926,-0.036419748249815,0,0
263,0,3,0,0.2,0.8,0,3,0,0,-0.009679485529413,0.191617632534286,0.799697915382722,0,0,0,0,0.009679485529413,0.008382367465714,0.000302084617278,0,0
264,0,3,0,0.2,0.8,0,3,0,0,-0.026965121793187,0.244806760182371,0.763135122295367,0,0,0,0,0.026965121793187,-0.044806760182371,0.036864877704633,0,0
265,0,3,0,0.2,0.8,0,3,0,0,0.005813081810384,0.193575436051578,0.816043100386153,0,0,0,0,-0.005813081810384,0.006424563948422,-0.016043100386153,0,0
266,0,3,0,0.2,0.8,0,3,0,0,-0.026442916203093,0.203599685704167,0.79328403817894,0,0,0,0,0.026442916203093,-0.003599685704167,0.00671596182106,0,0
267,0,3,0,0.2,0.8,0,3,0,0,0.003388845687508,0.213599950315774,0.804422784495497,0,0,0,0,-0.003388845687508,-0.013599950315774,-0.004422784495497,0,0
268,0,3,0,0.2,0.8,0,3,0,0,-0.016269580387669,0.198540630451794,0.796848714073156,0,0,0,0,0.016269580387669,0.001459369548206,0.003151285926844,0,0
269,0,3,0,0.2,0.8,0,3,0,0,-0.039925129093034,0.229149609438663,0.777352873361129,0,0,0,0,0.039925129093034,-0.029149609438663,0.022647126638871,0,0
270,0,3,0,0.2,0.8,0,3,0,0,-0.019431370992932,0.193293646256219,0.810609603040313,0,0,0,0,0.019431370992932,0.006706353743781,-0.010609603040313,0,0
271,0,3,0,0.2,0.8,0,3,0,0,-0.007566768713596,0.205469107441405,0.802382159526028,0,0,0,0,0.007566768713596,-0.005469107441406,-0.002382159526028,0,0
272,0,3,0,0.2,0.8,0,3,0,0,-0.015636379595171,0.205426737622499,0.768732853152071,0,0,0,0,0.015636379595171,-0.005426737622499,0.03126714684793,0,0
273,0,3,0,0.2,0.8,0,3,0,0,0.019064119910237,0.19017970314095,0.809066928669524,0,0,0,0,-0.019064119910237,0.00982029685905,-0.009066928669524,0,0
274,0,3,0,0.2,0.8,0,3,0,0,9.50598499928068E-05,0.217101252736229,0.782983621859718,0,0,0,0,-9.50598499928068E-05,-0.017101252736229,0.017016378140282,0,0
275,0,3,0,0.2,0.8,0,3,0,0,-0.006478146239965,0.202274820580799,0.806020958250073,0,0,0,0,0.006478146239965,-0.002274820580799,-0.006020958250073,0,0
276,0,3,0,0.2,0.8,0,3,0,0,-0.027398563427198,0.208207297648496,0.80191561005552,0,0,0,0,0.027398563427198,-0.008207297648496,-0.00191561005552,0,0
277,0,3,0,0.2,0.8,0,3,0,0,0.019408873715563,0.192687862767937,0.79492765135599,0,0,0,0,-0.019408873715563,0.007312137232063,0.00507234864401,0,0
278,0,3,0,0.2,0.8,0,3,0,0,-0.015103573264272,0.194639735535057,0.768599936962765,0,0,0,0,0.015103573264272,0.005360264464943,0.031400063037235,0,0
279,0,3,0,0.2,0.8,0,3,0,0,0.022424061984527,0.224510906753997,0.839465127295989,0,0,0,0,-0.022424061984527,-0.024510906753997,-0.039465127295989,0,0
280,0,3,0,0.2,0.8,0,3,0,0,0.02896296333476,0.175977227603751,0.828478335049696,0,0,0,0,-0.02896296333476,0.02402277239625,-0.028478335049696,0,0
281,0,3,0,0.2,0.8,0,3,0,0,-0.000630190608145,0.197803228145117,0.796376725766347,0,0,0,0,0.000630190608145,0.002196771854883,0.003623274233653,0,0
282,0,3,0,0.2,0.8,0,3,0,0,-0.000553031494649,0.188572549395073,0.798357248068672,0,0,0,0,0.000553031494649,0.011427450604927,0.001642751931328,0,0
283,0,3,0,0.2,0.8,0,3,0,0,-0.031152777281784,0.21740209323735,0.778405731949432,0,0,0,0,0.031152777281784,-0.01740209323735,0.021594268050568,0,0
284,0,3,0,0.2,0.8,0,3,0,0,0.011354028854526,0.199239685507811,0.787383295902038,0,0,0,0,-0.011354028854526,0.000760314492189,0.012616704097962,0,0
285,0,3,0,0.2,0.8,0,3,0,0,0.018703107630104,0.200802835933953,0.82057266436453,0,0,0,0,-0.018703107630104,-0.000802835933953,-0.02057266436453,0,0
286,0,3,0,0.2,0.8,0,3,0,0,0.018310910554647,0.214391203603077,0.81390671388379,0,0,0,0,-0.018310910554647,-0.014391203603077,-0.013906713883791,0,0
287,0,3,0,0.2,0.8,0,3,0,0,-0.002740453302811,0.170920158732319,0.796033683270503,0,0,0,0,0.002740453302811,0.029079841267681,0.003966316729498,0,0
288,0,3,0,0.2,0.8,0,3,0,0,0.030160741213483,0.213324182033791,0.822780104022876,0,0,0,0,-0.030160741213483,-0.013324182033791,-0.022780104022876,0,0
289,0,3,0,0.2,0.8,0,3,0,0,0.015791993823066,0.166101248406346,0.837621954570407,0,0,0,0,-0.015791993823066,0.033898751593654,-0.037621954570407,0,0
290,0,3,0,0.2,0.8,0,3,0,0,0.021676413325426,0.179086821137503,0.816571201571384,0,0,0,0,-0.021676413325426,0.020913178862497,-0.016571201571384,0,0
291,0,3,0,0.2,0.8,0,3,0,0,-0.029431355302851,0.193343759177516,0.802193984310834,0,0,0,0,0.029431355302851,0.006656240822485,-0.002193984310834,0,0
292,0,3,0,0.2,0.8,0,3,0,0,-0.029705585309977,0.20513383704853,0.793724899682883,0,0,0,0,0.029705585309977,-0.00513383704853,0.006275100317117,0,0
293,0,3,0,0.2,0.8,0,3,0,0,-0.010315757596468,0.17753119449304,0.819020733302248,0,0,0,0,0.010315757596468,0.02246880550696,-0.019020733302248,0,0
294,0,3,0,0.2,0.8,0,3,0,0,0.002970066526943,0.203856471030165,0.784420866965953,0,0,0,0,-0.002970066526943,-0.003856471030165,0.015579133034048,0,0
295,0,3,0,0.2,0.8,0,3,0,0,0.017758183257855,0.205062956151806,0.822592769223962,0,0,0,0,-0.017758183257855,-0.005062956151806,-0.022592769223962,0,0
296,0,3,0,0.2,0.8,0,3,0,0,-0.005334690442158,0.213915959813597,0.802284915683882,0,0,0,0,0.005334690442158,-0.013915959813597,-0.002284915683882,0,0
297,0,3,0,0.2,0.8,0,3,0,0,0.021217100195687,0.20293750685644,0.815575525834947,0,0,0,0,-0.021217100195687,-0.00293750685644,-0.015575525834948,0,0
298,0,3,0,0.2,0.8,0,3,0,0,-0.024807206238589,0.212608001276991,0.80120355863522,0,0,0,0,0.024807206238589,-0.012608001276991,-0.00120355863522,0,0
299,0,3,0,0.2,0.8,0,3,0,0,0.022208302919034,0.17804624684302,0.808047882412775,0,0,0,0,-0.022208302919034,0.02195375315698,-0.008047882412775,0,0
300,0,3,0,0.2,0.8,0,3,0,0,0.005599895399986,0.218648011287137,0.794813351220296,0,0,0,0,-0.005599895399986,-0.018648011287137,0.005186648779704,0,0
301,0,3,0,0.2,0.8,0,3,0,0,-0.005100342935782,0.161728415503558,0.791843792090137,0,0,0,0,0.005100342935782,0.038271584496442,0.008156207909863,0,0
